Unnamed: 0,author,statement,target,BinaryNumTarget,manual_keywords,tweet,5_label_majority_answer,3_label_majority_answer
459,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@GOPLeader What about you mobilizing the GOP to extent the eviction moratorium to avoid Americans from becoming homeless especially in your state!!!!,Agree,Agree
460,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@WalshFreedom So youre fine with kicking 11 million Americans out of their homes because the Republican Party wont vote to extend the eviction moratorium? If the Republicans wont help the American people the Democrats need to do it.,Agree,Agree
461,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","#IMPEACHBIDENNOW 
-Failure to secure our borders. 
-Providing arms to our enemies.
-Taking away our energy independence. 
-Directing DHS to name 50% of Americans as potential threats to national security. 
-Using CDC extend eviction moratorium knowing its unconstitutional.",Mostly Agree,Agree
462,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Am I the only one who thinks the eviction moratorium could have gone further to include all Americans? What constitutes high rates? Local governments have moved the numerous times.,Mostly Agree,Agree
463,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",Bidens push for the CDC to illegally extend the eviction moratorium is Democrats way of telling Americans that they no longer have a right to their own property,Mostly Agree,Agree
464,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@BernieSanders today in America 8.8 million working class Americans have been thrown off of unemployment benefits with no eviction moratorium during a surging pandemic due to the biden administration mismanagement of public health policy 
your buddy joe got a plan",Mostly Agree,Agree
465,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","3.6 million Americans woke up this morning facing eviction.

Because Republicans in Congress opposed an eviction moratorium.

The moratorium has been a lifeline for millions of people worried about losing their homes through no fault of their own.

Now the White House must act.",Mostly Agree,Agree
466,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@BillFOXLA @FoxNews I love how the only issue y'all care about rn is the illegals crossing the border. Not extending the eviction moratorium so millions of Americans don't become homeless, no, a few hundred or so illegally cross and that's more important. Priorities, man, priorities.",Mostly Agree,Agree
467,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Countless Americans are facing mass evictions in the MIDDLE of a pandemic.

Its time for national leaders to work to extend the eviction moratorium.",Mostly Agree,Agree
468,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@pnjaban @KatiePavlich @CDCgov @POTUS Impeach him!!!! All Americans should call for impeachment!!! He passed the eviction moratorium and had no authority to do so also!!,Mostly Agree,Agree
469,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","Big, publicly traded real estate companies (REITs) were allied against the eviction moratoriumat the expense of struggling Americans. With all their trade groups' complaints about the moratorium, you'd assume they've lost a lot of money.

They haven't. Here are the facts. 1/",Mostly Agree,Agree
470,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@himmelssohn @AJTurnerFootba1 @tpw8791 @AP Not all Americans.  Just a small percentage of people taking advantage of an eviction moratorium,NO MAJORITY,Agree
471,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@MondaireJones @POTUS The eviction moratorium isn't helpful. People can get jobs if they want to. Many already do. And where will progressives be when millions of Americans owe thousands of dollars in back pay for their rent? No where. Your decisions always hurt ppl in the long run everytime.,Agree,Agree
472,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@POTUS @TitusNation Great :) Now you still have MILLIONS of Unemployed Americans who are going to loose their livelihoods and their homes since the eviction moratorium and the PEUI have been rescinded by the federal Gov. Bring them back! Protect Americans NOW!,Agree,Agree
473,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The CDC moratorium is a fragile band-aid, Americans need a solid eviction moratorium, rental assistance, utility assistance, job placement assistance, intelligent safety nets, and a promise of wellness. The richest nation in the world can do all of it. @RepCori you go girl!!!",Mostly Agree,Agree
474,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","In the middle of a pandemic, the last thing we should be doing is kicking people out of their homes and putting them on the street.
 
Congress must act to protect millions of Americans by extending the eviction moratorium.",Agree,Agree
475,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@SpeakerPelosi If the eviction moratorium was about helping Americans, it would cover mortgages as well

But the corrupt DC establishment wouldn't dare upset their Wallstreet &amp; Financial industry masters

In reality... the moratorium bankrupts landlords &amp; mortgagees default, Blackrock cleans up",Mostly Agree,Agree
476,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","I am continuing to fight to keep renters in their homes. I am co-leading new legislation to enact an urgently needed nationwide eviction moratorium through the pandemic. Americans should not face unreasonable and dangerous evictions in the middle of a public health crisis.

13/18",Agree,Agree
477,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","@llCereal_Boxll @jbaumann035 @MiekWeek @jbordo18 @AZLiberalDem That you think people just want free stuff shows how little you know / understand about your fellow Americans. I also dont think you understand how an eviction moratorium works, because that isnt free stuff, and thats what this discussion is about.",NO MAJORITY,Agree
478,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@dougducey i can't believe you are ok with 60 days of the eviction moratorium.THE PURSUIT OF HAPPINES AND SUCCESS IS DYING. It is the right of all Americans to own property and earn a living renting them! The government is blocking the right to earn a living and use courts.,Mostly Agree,Agree
479,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium","The range and variety of astonishingly ignorant, cruel, and plain dumb hot takes on the renewal of an eviction moratorium reminds me that Americans ain't shit. What a festering petri-dish of selfish scum who have no concept of what it means to live in a functioning society.",Agree,Agree
480,D.L. Davis,End of eviction moratorium means millions of Americans could lose their housing in the middle of a pandemic.,True,1.0,"Americans, eviction moratorium",@POTUS Give me a call so going to tax Americans for every mile they drive why don't you tell the truth for one time in your life you're freaking dictator every word that comes out of your mouth is a lie you tell us eviction moratorium are unconstitutional and then you do it anyway,Mostly Agree,Agree
